subID,blocknum,contrast,muscle_used,perf,rt,evshowtime,respLR,corrLR,TiltSSVEP,EMG_onsite,EMGcountL,EMGcountR,EMGPtL,EMGPtR
1,1,0.05,44,1,1.05062249999992,1.25978149999992,2,2,1,0.933612440191387,0,0,NaN,NaN
1,1,0.1,44,1,0.840288299999884,1.04810849999967,1,1,1,0.7688995215311,0,0,NaN,NaN
1,1,0.05,44,2,1.03941870000017,1.24845039999991,1,2,2,0.908074162679426,0,0,NaN,NaN
1,1,0.1,44,1,0.874448000000029,1.08365649999996,2,2,1,0.758373205741627,0,0,NaN,NaN
1,1,0.1,44,2,0.415537100000165,0.800984400000289,2,1,2,0.342045454545455,0,0,NaN,NaN
1,1,0.05,44,1,0.546323399999892,0.801102099999753,1,1,2,0.455921052631579,0,0,NaN,NaN
1,1,0.1,44,2,0.805841299999884,1.01315900000009,2,1,1,0.639712918660287,0,0,NaN,NaN
1,1,0.1,44,1,1.21608040000001,1.42498149999983,1,1,1,0.989832535885168,0,0,NaN,NaN
1,1,0.1,44,6,1.52225649999991,1.73122710000007,2,2,2,1.38681220095694,0,0,NaN,NaN
1,1,0.05,44,2,0.179510799999662,0.800873499999852,1,2,2,0.10005980861244,0,0,NaN,NaN
1,1,0.05,44,1,0.841741100000036,1.04832110000007,2,2,1,0.810047846889952,0,0,NaN,NaN
1,1,0.1,44,1,0.888006099999984,1.09562159999996,1,1,1,0.721052631578947,0,0,NaN,NaN
1,1,0.05,44,1,0.828295499999967,1.0364611,2,2,1,0.722009569377991,0,0,NaN,NaN
1,1,0.05,44,2,1.1385865000002,1.34264020000001,1,2,2,1.03289473684211,0,0,NaN,NaN
1,1,0.05,44,1,0.94599449999987,1.15448520000018,1,1,2,0.67799043062201,0,0,NaN,NaN
1,1,0.05,44,2,0.946545100000094,1.15419980000024,2,1,1,0.813337320574163,0,1,NaN,0.742284688995215
1,1,0.05,4,1,0.357117500000186,0.800782499999968,1,1,1,0.257476076555024,3,0,0.0447966507177034,NaN
1,1,0.1,4,3,-0.00627020000001721,0.801199100000304,2,1,2,0.433014354066985,0,5,NaN,0.0913875598086124
1,1,0.05,4,1,0.698033499999838,0.906835599999795,1,1,1,0.561154306220096,0,0,NaN,NaN
1,1,0.1,4,5,0.33308420000003,0.800859699999819,2,2,1,0.280921052631579,0,2,NaN,0.15616028708134
1,1,0.05,4,5,0.263716699999804,0.800973400000203,2,2,2,0.810107655502392,1,3,0.788337320574163,0.543002392344498
1,1,0.1,4,5,0.121912099999918,0.800952499999767,2,2,1,0.368002392344498,0,1,NaN,0.276734449760766
1,1,0.05,4,3,-0.00334310000016558,0.801152199999706,2,2,1,0.279904306220096,1,0,0.283732057416268,NaN
1,1,0.05,4,3,-0.0043562999999267,0.800862399999914,2,2,1,0.782296650717703,0,0,NaN,NaN
1,1,0.1,4,3,-0.00449819999994361,0.800833199999943,2,1,1,0.509569377990431,1,4,0.373684210526316,0.178468899521531
1,1,0.1,4,3,-0.00654439999971146,0.800918400000228,2,1,1,0.566028708133971,0,0,NaN,NaN
1,1,0.1,4,3,-0.00760080000009111,0.800880899999811,2,2,2,0.40622009569378,0,0,NaN,NaN
1,1,0.05,4,3,-0.0048292000001311,0.800688899999841,2,1,2,0.656937799043062,0,0,NaN,NaN
1,1,0.1,4,3,-0.00591369999983726,0.801019600000018,2,1,2,0.168899521531101,0,0,NaN,NaN
1,1,0.05,4,3,-0.00290919999997641,0.800945800000136,2,2,1,0.247368421052632,0,5,NaN,-0.00143540669856462
1,1,0.05,4,5,0.3840667999998,0.800854999999956,2,2,1,0.615849282296651,0,0,NaN,NaN
1,1,0.1,4,5,0.333393299999898,0.800700799999959,2,2,1,0.807595693779904,0,0,NaN,NaN
1,1,0.1,44,2,0.745760899999823,0.95394159999978,1,2,1,0.553977272727273,0,0,NaN,NaN
1,1,0.05,44,1,1.46369159999995,1.67257659999996,2,2,2,1.36886961722488,0,0,NaN,NaN
1,1,0.05,44,2,1.12244090000013,1.33107270000028,2,1,1,1.04844497607656,0,0,NaN,NaN
1,1,0.1,44,1,0.709944800000358,0.918435800000225,2,2,2,0.632595693779904,0,0,NaN,NaN
1,1,0.1,44,1,0.569168699999864,0.800832599999922,1,1,2,0.41572966507177,0,0,NaN,NaN
1,1,0.1,44,1,0.804617999999664,1.01295289999962,2,2,2,0.633014354066986,0,0,NaN,NaN
1,1,0.05,44,1,0.946024899999884,1.15432720000035,2,2,1,0.811184210526316,0,0,NaN,NaN
1,1,0.05,44,1,0.651353799999924,0.860007100000075,1,1,2,0.545514354066986,0,0,NaN,NaN
1,1,0.05,44,2,0.721696199999315,0.930673699999716,2,1,1,0.612290669856459,0,0,NaN,NaN
1,1,0.1,44,1,0.686751299999742,0.894849399999657,1,1,1,0.530442583732058,0,0,NaN,NaN
1,1,0.1,44,1,0.709889700000531,0.918691200000467,2,2,1,0.609599282296651,0,0,NaN,NaN
1,1,0.05,44,2,1.3019175999998,1.50795619999917,2,1,1,1.24177631578947,0,1,NaN,0.740879186602871
1,1,0.05,44,1,1.10985989999972,1.31908740000017,1,1,2,1.02093301435407,0,0,NaN,NaN
1,1,0.05,44,2,0.996890799999164,1.20119539999996,1,2,2,0.843480861244019,0,1,NaN,0.511901913875598
1,1,0.05,44,2,1.20431230000031,1.41316630000074,2,1,1,1.0950956937799,0,0,NaN,NaN
1,1,0.05,44,2,0.945376000000579,1.15401320000001,2,1,2,0.819796650717703,0,0,NaN,NaN
1,1,0.1,4,1,0.592919800000345,0.801220399999693,2,2,2,0.504485645933014,0,2,NaN,0.421590909090909
1,1,0.1,4,1,0.77382100000068,0.977738500000669,1,1,2,0.604216507177034,0,0,NaN,NaN
1,1,0.1,4,1,0.145125399999415,0.801112799999828,2,2,2,0.517045454545455,0,0,NaN,NaN
1,1,0.05,4,1,0.546494800000801,0.80088700000033,1,1,1,0.409031100478469,1,0,0.346232057416268,NaN
1,1,0.05,4,1,0.202851299999566,0.80093880000004,2,2,2,0.413217703349282,0,4,NaN,0.0665669856459331
1,1,0.05,4,2,0.262230499999532,0.800885999999991,2,1,2,0.543002392344498,1,0,0.103409090909091,NaN
1,1,0.05,4,1,0.876012300000184,1.08355920000031,1,1,1,0.717224880382775,1,4,0.709569377990431,0.215789473684211
1,1,0.05,4,1,0.721068400000149,0.93037749999985,1,1,1,0.561154306220096,0,1,NaN,0.185257177033493
1,1,0.1,4,1,0.746326000000408,0.954070900000261,1,1,2,0.593450956937799,0,2,NaN,0.343151913875598
1,1,0.05,4,2,0.993005799999992,1.20126870000058,2,1,1,0.711064593301435,1,1,0.62494019138756,0.0974282296650717
1,1,0.05,4,1,0.663402700000006,0.871351899999354,1,1,1,0.480203349282297,0,0,NaN,NaN
1,1,0.05,4,5,0.310129000000416,0.800821400000132,2,2,1,0.88127990430622,0,6,NaN,0.378887559808612
1,1,0.1,4,1,0.580370900000162,0.800805500000024,1,1,1,0.460107655502392,0,0,NaN,NaN
1,1,0.05,4,1,0.62751870000011,0.836244200000692,2,2,1,0.376375598086125,0,3,NaN,0.37805023923445
1,1,0.1,4,1,1.27663530000063,1.4839892,1,1,2,0.993421052631579,3,0,0.86543062200957,NaN
1,1,0.1,4,6,1.84061840000049,2.04952649999996,1,1,1,1.14025119617225,6,0,1.15281100478469,NaN
1,1,0.05,44,1,1.08636209999986,1.29532160000053,1,1,2,0.947966507177034,0,0,NaN,NaN
1,1,0.05,44,1,0.839605399999527,1.04791579999983,2,2,2,0.749760765550239,0,0,NaN,NaN
1,1,0.1,44,1,1.08729210000001,1.29545609999968,2,2,2,0.966208133971292,1,0,0.55927033492823,NaN
1,1,0.1,44,1,1.26327489999949,1.47248130000025,2,2,1,1.22981459330144,0,0,NaN,NaN
1,1,0.05,44,6,1.89986169999975,2.10842899999989,1,2,1,1.84001196172249,2,0,1.44348086124402,NaN
1,1,0.05,44,1,0.804371999999603,1.01283839999996,1,1,1,0.645454545454545,0,1,NaN,0.243540669856459
1,1,0.05,44,1,0.804277600000205,1.01290309999968,1,1,2,0.762200956937799,0,0,NaN,NaN
1,1,0.05,44,1,0.735420299999532,0.941915399999743,1,1,1,0.54680023923445,0,0,NaN,NaN
1,1,0.1,44,1,1.15914010000051,1.3663188999999,2,2,2,1.09031100478469,0,0,NaN,NaN
1,1,0.1,44,1,0.746773300000314,0.954245300000366,2,2,2,0.641895933014354,0,0,NaN,NaN
1,1,0.1,44,1,1.22912550000001,1.43672559999959,1,1,2,1.17523923444976,0,0,NaN,NaN
1,1,0.1,44,1,1.31132339999931,1.51916230000006,1,1,1,1.2193480861244,0,0,NaN,NaN
1,1,0.05,44,1,1.27550900000006,1.48424559999967,2,2,2,1.18241626794258,0,0,NaN,NaN
1,1,0.1,44,1,0.947945199999594,1.15419239999937,1,1,1,0.894078947368421,0,0,NaN,NaN
1,1,0.1,44,1,1.0516803999999,1.260311,1,1,2,0.990968899521531,0,0,NaN,NaN
1,1,0.1,44,1,1.00395089999984,1.21321910000006,2,2,1,0.872547846889952,0,0,NaN,NaN
1,2,0.05,4,6,1.58169140000064,1.79031570000006,1,1,1,1.62205188679245,3,0,1.24177631578947,NaN
1,2,0.1,4,5,1.0520489999999,1.26037550000001,2,2,2,0.851016746411483,0,4,NaN,0.764892344497608
1,2,0.05,4,1,1.17020549999961,1.37843679999969,1,1,2,1.02452153110048,6,3,0.138157894736842,0.748205741626794
1,2,0.05,4,2,1.11103670000011,1.31919920000018,2,1,1,0.991028708133971,0,1,NaN,0.98744019138756
1,2,0.1,4,5,0.535626599999887,0.800915499999974,2,2,1,0.841925837320574,0,0,NaN,NaN
1,2,0.05,4,3,-0.00624049999987619,0.80072999999993,2,1,2,0.881818181818182,0,0,NaN,NaN
1,2,0.1,4,5,0.109199600000466,0.800749099999848,2,1,1,0.348744019138756,0,1,NaN,0.361303827751196
1,2,0.1,4,2,0.111389699999563,0.800711500000034,2,1,2,0.45005980861244,0,2,NaN,0.0699162679425837
1,2,0.05,4,3,0.0622734000007767,0.801067300000796,2,2,2,0.69372009569378,0,0,NaN,NaN
1,2,0.05,4,5,0.557061900000008,0.801081099999465,2,2,1,1.06967703349282,0,0,NaN,NaN
1,2,0.05,4,2,0.439577399999507,0.801247399999738,1,2,1,0.210586124401914,0,0,NaN,NaN
1,2,0.1,4,2,0.722115700000359,0.930474400000094,2,1,2,0.675986842105263,0,2,NaN,0.381728468899522
1,2,0.1,4,5,0.37995360000059,0.800970199999938,2,1,2,0.281758373205742,0,2,NaN,0.281758373205742
1,2,0.05,4,1,0.73414589999993,0.942243699999381,1,1,1,0.486692583732057,0,0,NaN,NaN
1,2,0.05,4,5,0.723016799999641,0.930692599999929,2,2,1,1.03663277511962,0,0,NaN,NaN
1,2,0.1,4,3,0.0267288000004555,0.800974700000552,2,2,2,0.165370813397129,0,0,NaN,NaN
1,2,0.05,44,1,0.792617100000825,1.00103740000031,2,2,2,0.755502392344498,0,0,NaN,NaN
1,2,0.1,44,1,1.05116149999958,1.25997769999958,1,1,1,0.931758373205742,0,0,NaN,NaN
1,2,0.05,44,6,1.54581270000017,1.75479279999945,2,2,2,1.42120215311005,0,0,NaN,NaN
1,2,0.05,44,1,1.0995340999998,1.30784899999981,2,2,1,0.97805023923445,0,0,NaN,NaN
1,2,0.05,44,1,1.09863640000003,1.30733229999987,2,2,2,0.917763157894737,0,0,NaN,NaN
1,2,0.1,44,1,1.18119839999963,1.38972060000015,2,2,2,1.11782296650718,0,0,NaN,NaN
1,2,0.05,44,1,1.44062750000012,1.64899609999975,1,1,2,1.26869019138756,0,0,NaN,NaN
1,2,0.05,44,6,1.9940359000002,2.20282899999984,1,2,1,1.81668660287081,1,1,1.82206937799043,1.4991028708134
1,2,0.1,44,6,2.13628620000054,2.34409020000021,1,1,1,2.08403110047847,0,0,NaN,NaN
1,2,0.05,44,6,1.56948289999946,1.77836419999949,2,2,1,1.50493421052632,0,0,NaN,NaN
1,2,0.05,44,2,1.40483900000072,1.61341559999983,2,1,2,1.3135466507177,1,0,1.07730263157895,NaN
1,2,0.05,44,6,1.74695269999938,1.95513849999952,2,1,1,1.67837918660287,0,0,NaN,NaN
1,2,0.05,44,6,1.52233400000023,1.73141490000035,1,2,1,1.40176435406699,0,0,NaN,NaN
1,2,0.05,44,2,0.992300599999908,1.20133290000012,2,1,1,0.95005980861244,0,0,NaN,NaN
1,2,0.05,44,1,1.25201339999967,1.46052009999948,1,1,1,1.14174641148325,1,0,1.1561004784689,NaN
1,2,0.05,44,1,1.34599160000016,1.55477470000005,2,2,2,1.24626196172249,0,0,NaN,NaN
1,2,0.05,4,1,1.21697899999981,1.42529759999979,1,1,1,1.03648325358852,2,3,1.03289473684211,0.694377990430622
1,2,0.05,4,6,1.5114537999998,1.71971259999918,1,1,2,1.23130980861244,4,0,0.992075358851675,NaN
1,2,0.1,4,1,1.00583259999985,1.21331799999916,2,2,2,0.816566985645933,0,2,NaN,0.81872009569378
1,2,0.05,4,1,1.13387920000059,1.3428528000004,1,1,2,0.880980861244019,3,0,0.713516746411483,NaN
1,2,0.1,4,6,1.53468940000039,1.7430475000001,1,2,1,1.40625,0,0,NaN,NaN
1,2,0.1,4,1,1.1690036,1.37821499999973,1,1,1,1.01973684210526,1,0,1.0305023923445,NaN
1,2,0.05,4,1,1.06402909999997,1.27207180000005,2,2,1,0.976973684210526,0,1,NaN,0.985586124401914
1,2,0.1,4,1,1.07562150000012,1.28376190000017,1,1,1,0.957595693779904,2,0,0.916686602870814,NaN
1,2,0.05,4,1,1.45486029999938,1.66089269999975,2,2,2,1.2178528708134,0,0,NaN,NaN
1,2,0.05,4,6,1.69939599999998,1.90797420000035,1,1,2,1.42718301435407,0,0,NaN,NaN
1,2,0.05,4,6,1.77024830000028,1.97891249999975,1,1,1,1.50493421052632,1,0,1.52885765550239,NaN
1,2,0.05,4,1,1.41728020000028,1.62546380000003,2,2,2,1.2193480861244,0,3,NaN,1.08627392344498
1,2,0.1,4,6,1.52247299999999,1.73150850000002,1,1,2,1.23130980861244,0,0,NaN,NaN
1,2,0.1,4,2,1.49879109999983,1.70781399999942,1,2,2,1.33298444976077,1,0,1.34195574162679,NaN
1,2,0.1,4,1,1.26447860000007,1.4723283000003,1,1,2,1.04246411483254,1,0,1.06758373205742,NaN
1,2,0.1,4,6,1.62924219999968,1.8374961999998,2,2,2,1.5632476076555,3,0,1.24177631578947,NaN
1,2,0.1,44,6,1.75829900000008,1.96688060000088,2,1,1,1.53782894736842,0,0,NaN,NaN
1,2,0.05,44,1,1.40536000000066,1.61400839999988,1,1,1,1.24626196172249,0,1,NaN,1.22682416267943
1,2,0.05,44,6,1.99361130000034,2.20245599999998,2,1,1,1.95305023923445,0,0,NaN,NaN
1,2,0.05,44,6,1.57001159999982,1.77859499999977,1,1,2,1.38232655502392,0,0,NaN,NaN
1,2,0.05,44,1,1.35783820000051,1.56649449999986,2,2,2,1.13696172248804,0,0,NaN,NaN
1,2,0.1,44,1,1.01681319999989,1.22499740000057,2,2,2,0.950059808612441,0,0,NaN,NaN
1,2,0.1,44,1,1.19262569999955,1.40189809999993,1,1,1,1.07117224880383,0,0,NaN,NaN
1,2,0.05,44,6,1.73604119999982,1.94363499999963,2,1,2,1.61707535885167,0,2,NaN,1.34644138755981
1,2,0.05,44,6,2.05218530000002,2.26136690000021,1,2,2,2.02123205741627,0,0,NaN,NaN
1,2,0.05,44,1,0.722593899999993,0.930370400000356,2,2,1,0.673295454545455,0,0,NaN,NaN
1,2,0.1,44,1,0.79262000000017,1.00141410000015,2,2,1,0.738277511961723,0,0,NaN,NaN
1,2,0.1,44,1,0.792659700000513,1.00111480000032,1,1,2,0.713666267942584,0,0,NaN,NaN
1,2,0.1,44,1,1.47563079999964,1.68410330000006,1,1,2,1.38681220095694,0,0,NaN,NaN
1,2,0.1,44,6,1.50148640000043,1.70779070000026,2,2,2,1.48549641148325,0,0,NaN,NaN
1,2,0.1,44,1,0.792770299999574,1.0011212999998,2,2,2,0.743062200956938,0,0,NaN,NaN
1,2,0.1,44,2,1.45171310000023,1.66074560000015,1,2,1,1.42718301435407,0,0,NaN,NaN
1,2,0.1,4,5,1.1573884999998,1.36611679999987,2,1,1,1.14772727272727,2,2,0.444377990430622,0.85944976076555
1,2,0.1,4,1,0.698504900000444,0.906817300000512,2,2,1,0.644587320574163,4,0,0.413127990430622,NaN
1,2,0.1,4,2,1.20483580000018,1.41333339999983,2,1,1,1.19677033492823,0,1,NaN,1.00897129186603
1,2,0.05,4,1,0.8273051999995,1.03648189999967,1,1,1,0.65311004784689,2,0,0.610047846889952,NaN
1,2,0.05,4,1,0.734143800000311,0.942082300000038,2,2,1,0.588068181818182,0,0,NaN,NaN
1,2,0.1,4,6,1.62878439999986,1.83734660000027,1,1,1,1.50941985645933,1,1,1.46007775119617,1.22682416267943
1,2,0.05,4,2,0.356779200000346,0.80070859999978,2,1,1,0.339533492822967,0,1,NaN,0.218122009569378
1,2,0.05,4,2,1.48784359999991,1.69634080000014,1,2,2,1.36886961722488,0,0,NaN,NaN
1,2,0.05,4,6,1.87622499999998,2.08456990000013,2,1,2,1.75209330143541,0,1,NaN,1.48116028708134
1,2,0.1,4,5,0.863950799999657,1.07183139999961,2,2,2,0.825358851674641,0,0,NaN,NaN
1,2,0.05,4,5,1.1004466000004,1.30735170000025,2,2,2,1.24102870813397,0,3,NaN,0.441985645933014
1,2,0.1,4,1,0.898808300000383,1.10734140000022,2,2,1,0.570813397129187,0,0,NaN,NaN
1,2,0.1,4,6,1.95868390000032,2.16724489999979,2,1,1,0.844198564593302,4,2,0.908791866028708,1.83462918660287
1,2,0.05,4,6,1.57010640000044,1.77877570000055,2,2,1,1.35690789473684,0,3,NaN,1.15056818181818
1,2,0.05,4,1,1.40596379999988,1.61357250000037,2,2,2,1.29111842105263,5,1,0.39697966507177,1.29261363636364
1,2,0.1,4,6,1.73446100000001,1.94358430000011,1,1,2,1.53483851674641,0,0,NaN,NaN
1,2,0.1,44,1,1.15764639999998,1.36620110000058,1,1,1,1.0938995215311,0,0,NaN,NaN
1,2,0.1,44,1,1.21783959999993,1.42523700000038,1,1,2,1.06638755980861,0,0,NaN,NaN
1,2,0.1,44,1,1.14721129999998,1.35477249999985,1,1,1,0.930023923444976,0,0,NaN,NaN
1,2,0.05,44,1,1.3461755999997,1.55478070000026,1,1,1,1.27018540669856,0,0,NaN,NaN
1,2,0.05,44,6,1.7707717000003,1.97923679999985,2,2,1,1.58717105263158,0,0,NaN,NaN
1,2,0.1,44,2,1.45538239999951,1.66085010000006,1,2,1,1.22981459330144,0,0,NaN,NaN
1,2,0.1,44,1,1.24020130000008,1.44888739999988,2,2,1,1.1572966507177,0,1,NaN,0.873803827751196
1,2,0.1,44,6,1.80583789999946,2.01410589999978,2,2,2,1.75927033492823,0,0,NaN,NaN
1,2,0.1,44,1,0.851649600000201,1.06006669999988,1,1,2,0.738277511961723,0,0,NaN,NaN
1,2,0.1,44,1,0.921727900000405,1.13061999999991,2,2,2,0.868241626794258,0,0,NaN,NaN
1,2,0.1,44,6,1.55897259999983,1.7666178999998,2,2,1,1.46157296650718,0,0,NaN,NaN
1,2,0.1,44,1,0.827884799999993,1.03638649999994,1,1,2,0.710974880382775,0,0,NaN,NaN
1,2,0.1,44,1,0.664074499999515,0.871505099999922,1,1,1,0.584031100478469,1,0,0.464294258373206,NaN
1,2,0.1,44,1,0.650989899999331,0.860049099999742,2,2,1,0.532117224880383,0,1,NaN,0.290131578947368
1,2,0.1,44,1,0.651779700000588,0.859832100000858,2,2,1,0.573145933014354,0,0,NaN,NaN
1,2,0.1,44,1,0.93349070000022,1.14209680000022,2,2,2,0.75627990430622,0,0,NaN,NaN
1,2,0.1,4,1,0.768927800000711,0.977580200000375,2,2,1,0.614084928229665,0,1,NaN,0.572816985645933
1,2,0.05,4,6,1.51092309999967,1.71956929999942,1,2,1,0.957685406698565,5,0,0.869467703349282,NaN
1,2,0.1,4,1,0.909591700000419,1.11873540000033,1,1,2,0.792882775119617,0,1,NaN,0.689533492822966
1,2,0.05,4,1,0.544769199999791,0.800848099999712,2,2,2,0.454246411483254,0,5,NaN,0.0447966507177034
1,2,0.1,4,1,1.33393380000052,1.54293450000023,2,2,1,1.19093899521531,4,2,0.78424043062201,1.14608253588517
1,2,0.1,4,1,1.09842209999988,1.30730279999989,2,2,2,0.84988038277512,0,1,NaN,0.843899521531101
1,2,0.05,4,6,1.95980059999965,2.16712779999943,1,1,2,1.65879186602871,3,1,1.35376794258373,1.54216507177034
1,2,0.1,4,6,1.65200339999956,1.86092579999968,1,1,2,1.45858253588517,1,3,1.47353468899522,1.10571172248804
1,2,0.1,4,1,1.08796219999931,1.29574099999991,2,2,1,1.01895933014354,0,2,NaN,1.02326555023923
1,2,0.05,4,6,1.53494930000033,1.74357130000044,1,2,2,1.16851076555024,0,0,NaN,NaN
1,2,0.05,4,1,1.22874950000005,1.4367100999998,2,2,1,0.961124401913876,0,2,NaN,0.625
1,2,0.05,4,1,1.06464070000038,1.2720132000004,1,1,1,0.992045454545454,0,0,NaN,NaN
1,2,0.1,4,1,1.22784880000017,1.43681699999979,1,1,1,1.13576555023923,1,0,1.13935406698565,NaN
1,2,0.05,4,2,0.898644399999284,1.10728729999937,2,1,2,0.806877990430622,0,1,NaN,0.7875
1,2,0.1,4,1,0.638700599999538,0.848157799999171,2,2,2,0.582356459330144,0,0,NaN,NaN
1,2,0.1,4,1,0.862946199999897,1.07180599999992,2,2,1,0.677033492822966,0,2,NaN,0.488516746411483
1,2,0.1,44,1,1.15781049999987,1.36619340000016,1,1,2,1.02811004784689,0,0,NaN,NaN
1,2,0.1,44,1,1.47544289999951,1.68435779999982,1,1,1,1.1879485645933,0,0,NaN,NaN
1,2,0.05,44,1,1.01578010000048,1.22464740000032,1,1,2,0.896232057416268,0,0,NaN,NaN
1,2,0.1,44,6,1.69979359999979,1.90806390000034,1,1,2,1.60959928229665,0,0,NaN,NaN
1,2,0.1,44,1,1.01579149999998,1.22478500000034,1,1,2,0.908074162679426,0,0,NaN,NaN
1,2,0.05,44,2,1.45244689999981,1.66098330000023,2,1,2,1.30008971291866,0,1,NaN,1.33747009569378
