subID,blocknum,contrast,muscle_used,perf,rt,evshowtime,respLR,corrLR,TiltSSVEP
2,1,0.14,44,1,0.862627999998949,1.07172410000021,1,1,1
2,1,0.07,44,2,0.662559899999906,0.871238199999425,2,1,2
2,1,0.07,44,2,0.568297199999506,0.801369200000408,1,2,2
2,1,0.14,44,5,1.22147730000142,1.424933100001,2,2,1
2,1,0.14,44,5,0.98089550000077,1.18940219999968,2,2,1
2,1,0.07,44,5,0.768812499998603,0.977437899999131,2,2,2
2,1,0.14,44,3,-0.0180000999989716,0.800852900001701,1,1,1
2,1,0.14,44,1,1.39321630000086,1.6020593000012,1,1,2
2,1,0.14,44,5,1.29844390000108,1.50751830000081,2,2,1
2,1,0.14,44,5,0.285795899999357,0.800843399998485,2,1,2
2,2,0.07,4,1,1.00416330000007,1.21296869999969,1,1,2
2,2,0.14,4,1,0.76921240000047,0.977813699999388,2,2,2
2,2,0.14,4,1,0.933077199999389,1.14242759999979,2,2,2
2,2,0.14,4,2,0.513015700000324,0.824568100000761,1,2,1
2,2,0.07,4,2,0.639161799999783,0.847898600000917,2,1,2
2,2,0.14,4,1,0.96876759999941,1.17775900000015,2,2,1
2,2,0.07,4,2,0.82756530000006,1.03640590000032,1,2,2
2,2,0.14,4,2,1.1214185000008,1.33081820000007,2,1,2
2,2,0.07,4,1,1.13428229999954,1.34255349999876,2,2,1
2,2,0.07,4,2,1.07526719999987,1.28397619999851,1,2,2
2,2,0.14,4,6,1.71102570000039,1.91963300000134,1,2,1
2,2,0.07,4,6,1.84052880000127,2.01394410000103,2,1,1
2,2,0.07,4,1,0.218671200000244,0.81270940000104,1,1,1
2,2,0.14,4,2,1.02778010000111,1.2364546000008,2,1,1
2,2,0.07,4,6,1.533835799999,1.74301290000039,2,2,2
2,2,0.07,4,2,1.21639299999879,1.42497199999889,2,1,2
2,2,0.07,44,1,1.32491949999894,1.53136479999921,2,2,1
2,2,0.14,44,1,1.39335340000071,1.6018210000002,1,1,1
2,2,0.07,44,4,NaN,2.0138967999992,0,2,1
2,2,0.07,44,1,0.486367900000914,0.80080690000068,1,1,1
2,2,0.07,44,1,1.05560689999947,1.2599424,1,1,1
2,2,0.14,44,2,0.179704700000002,0.800882400000773,1,2,2
2,2,0.14,44,2,0.391493799999807,0.800718799999231,1,2,2
2,2,0.07,44,2,0.875064300000304,1.0836089000004,2,1,2
2,2,0.14,44,4,NaN,2.0138635000003,0,1,1
2,2,0.14,44,1,0.650865100000374,0.859821599999123,1,1,1
2,2,0.07,44,1,1.08653289999893,1.29548189999878,1,1,2
2,2,0.07,44,2,0.285576199999923,0.800872599998911,1,2,2
2,2,0.14,44,1,1.40466829999968,1.6136862000003,2,2,1
2,2,0.14,44,1,0.616126499999154,0.824564299999111,1,1,1
2,2,0.07,44,1,1.14600179999979,1.3545553999993,1,1,2
2,2,0.07,44,1,0.863197900000159,1.0720325000002,2,2,1
2,2,0.07,4,1,0.309209299999566,0.800815499998862,2,2,1
2,2,0.07,4,2,0.769528099999661,0.977461099999346,1,2,2
2,2,0.14,4,2,0.639538899999025,0.847897499999817,1,2,1
2,2,0.14,4,2,0.214993199999299,0.800720899998851,2,1,1
2,2,0.14,4,1,1.25447609999901,1.46050739999919,1,1,1
2,2,0.07,4,1,0.66233579999971,0.871412899999996,2,2,2
2,2,0.14,4,4,NaN,2.01390960000026,0,2,2
2,2,0.07,4,1,0.991849599999114,1.20101769999928,2,2,2
2,2,0.14,4,1,0.568198699998902,0.800961799999641,2,2,1
2,2,0.14,4,2,0.592192699999941,0.801025699998718,2,1,1
2,2,0.07,4,1,1.32226300000002,1.53141210000103,1,1,1
2,2,0.14,4,4,NaN,2.01390279999941,0,1,2
2,2,0.14,4,6,1.93460389999927,2.01397109999925,1,1,2
2,2,0.14,4,1,1.20429479999984,1.41305009999996,1,1,2
2,2,0.14,4,1,0.911965900000723,1.11890330000097,2,2,1
2,2,0.14,4,1,0.946049500000299,1.15427240000099,2,2,2
2,2,0.07,44,1,0.992720700000064,1.20136040000034,1,1,1
2,2,0.07,44,2,1.18112100000144,1.38986370000021,2,1,1
2,2,0.14,44,1,0.886402199999793,1.09533030000057,2,2,1
2,2,0.07,44,4,NaN,2.01411960000041,0,1,2
2,2,0.07,44,1,1.003678699999,1.21291919999931,1,1,2
2,2,0.07,44,4,NaN,2.01380220000101,0,2,2
2,2,0.14,44,5,1.12263689999963,1.33109929999955,2,2,2
2,2,0.14,44,2,0.466764999999214,0.812824099999489,2,1,1
2,2,0.14,44,4,NaN,2.01408660000016,0,2,1
2,2,0.07,44,1,0.594658900001377,0.812756000001173,1,1,1
2,2,0.14,44,6,1.85226519999924,2.01402049999888,2,2,1
2,2,0.14,44,6,1.89942260000134,2.01404970000112,1,1,1
2,2,0.07,44,4,NaN,2.01420099999996,0,2,1
2,2,0.07,44,1,1.29828709999856,1.50735599999825,2,2,1
2,2,0.07,44,4,NaN,2.01396449999993,0,2,2
2,2,0.14,44,4,NaN,2.01387700000123,0,1,2
2,2,0.14,4,1,0.968977200000154,1.17777370000113,2,2,2
2,2,0.07,4,6,1.81729919999998,2.01417060000131,1,1,2
2,2,0.14,4,6,1.87761600000158,2.01396569999997,1,1,2
2,2,0.14,4,6,1.94666049999978,2.01394679999976,1,1,2
2,2,0.07,4,1,1.31111190000047,1.51918079999996,2,2,2
2,2,0.07,4,1,1.48786819999987,1.69603800000004,1,1,1
2,2,0.07,4,1,1.2281305000015,1.43682980000085,1,1,1
2,2,0.14,4,6,1.91129759999967,2.01402539999981,1,1,1
2,2,0.07,4,6,1.76940149999973,1.97853389999909,2,2,1
2,2,0.07,4,1,0.839232500000435,1.04828140000063,2,2,2
2,2,0.07,4,2,1.35725150000144,1.56650040000022,1,2,1
2,2,0.14,4,4,NaN,2.01409249999961,0,1,1
2,2,0.07,4,4,NaN,2.0139235000006,0,1,2
2,2,0.14,4,1,0.945298399999956,1.1542473999998,2,2,2
2,2,0.07,4,6,1.91105710000011,2.01390700000047,1,1,2
2,2,0.07,4,6,1.76961459999984,1.97866880000038,1,1,2
2,2,0.07,44,1,0.109371000000465,0.800844299999881,2,2,2
2,2,0.07,44,1,0.768555200000264,0.977363899999546,2,2,2
2,2,0.14,44,1,1.27568749999955,1.48412219999955,1,1,2
2,2,0.07,44,1,1.31027640000138,1.51917980000144,2,2,1
2,2,0.07,44,1,1.33429030000116,1.54255720000037,1,1,2
2,2,0.14,44,1,1.05109400000038,1.26021000000037,1,1,2
2,2,0.14,44,1,1.40479349999987,1.61347719999867,2,2,2
2,2,0.14,44,6,1.55806149999989,1.76666260000093,1,2,1
2,2,0.07,44,1,1.14622100000088,1.35487550000107,2,2,1
2,2,0.14,44,2,0.568621399999756,0.800763900000675,2,1,2
2,2,0.07,44,2,1.45230110000011,1.660952799999,1,2,2
2,2,0.07,44,4,NaN,2.01396810000006,0,1,2
2,2,0.07,44,6,1.84028249999938,2.01390209999954,2,2,2
2,2,0.07,44,6,1.99345979999998,2.02560799999992,2,1,1
2,2,0.07,44,6,1.62908310000057,1.83747599999879,2,1,1
2,2,0.14,44,1,1.26326070000141,1.47240040000179,2,2,1
2,2,0.07,4,2,1.1942440999992,1.40165789999992,2,1,2
2,2,0.07,4,4,NaN,2.01379779999843,0,2,1
2,2,0.07,4,2,0.72432789999948,0.93052279999938,1,2,1
2,2,0.14,4,1,0.839181099998314,1.04819849999876,2,2,1
2,2,0.14,4,2,0.273792899999535,0.812629599999127,2,1,1
2,2,0.14,4,1,1.3933778999999,1.60175329999947,1,1,2
2,2,0.14,4,1,1.4072914999997,1.61365969999861,2,2,1
2,2,0.14,4,6,1.79384600000049,2.00245410000025,1,1,2
2,2,0.07,4,6,1.88728640000045,2.02555690000008,1,1,1
2,2,0.07,4,1,1.14554390000012,1.35424280000007,1,1,1
2,2,0.14,4,2,1.38139389999924,1.59020329999839,1,2,2
2,2,0.14,4,6,1.78145030000087,1.99058080000032,2,2,2
2,2,0.07,4,2,1.38063930000135,1.58996660000048,2,1,1
2,2,0.14,4,2,0.803643000001102,1.01277830000072,2,1,1
2,2,0.07,4,1,1.25116680000065,1.46005259999947,2,2,1
2,2,0.07,4,1,1.23996390000138,1.44880809999995,2,2,1
2,2,0.14,44,6,1.72304580000127,1.93193330000031,1,1,2
2,2,0.07,44,1,1.06327999999849,1.2720606999992,1,1,2
2,2,0.14,44,1,1.38128270000016,1.59000569999989,1,1,1
2,2,0.14,44,4,NaN,2.02586849999898,0,2,1
2,2,0.14,44,6,1.59313519999887,1.80196049999904,2,2,2
2,2,0.07,44,1,1.30132260000028,1.50776310000037,2,2,2
2,2,0.14,44,1,1.19273640000029,1.40157499999987,1,1,2
2,2,0.14,44,3,-0.0181075000000419,0.800626999998713,2,2,2
2,2,0.14,44,1,1.09863039999982,1.30714599999919,1,1,2
2,2,0.14,44,1,1.36934420000034,1.57818059999954,2,2,2
2,2,0.07,44,4,NaN,2.01400759999888,0,1,1
2,2,0.07,44,1,0.827972400000363,1.03630159999921,2,2,1
2,2,0.14,44,6,1.98166189999938,2.01397999999972,1,1,1
2,2,0.14,44,1,0.816030600000886,1.02456500000153,2,2,1
2,2,0.14,44,1,0.933701800000563,1.14238549999936,2,2,2
2,2,0.14,44,6,1.89092119999987,2.02556200000072,2,1,2
2,3,0.14,4,1,1.14614079999956,1.35450299999866,1,1,1
2,3,0.07,4,6,1.86607089999961,2.02574730000015,2,1,2
2,3,0.14,4,1,0.82825159999993,1.03644920000079,1,1,2
2,3,0.07,4,1,1.15715429999909,1.36616989999857,2,2,1
2,3,0.14,4,4,NaN,2.0141635,0,1,2
2,3,0.14,4,1,0.902527700000064,1.10709370000041,1,1,2
2,3,0.07,4,1,1.43990699999995,1.64879190000102,1,1,2
2,3,0.14,4,1,1.01634179999928,1.22494749999896,2,2,1
2,3,0.07,4,6,1.75815689999945,1.96686290000071,1,1,2
2,3,0.07,4,1,0.98073949999889,1.18964729999971,1,1,2
2,3,0.14,4,1,1.18127540000023,1.38989560000118,2,2,1
2,3,0.07,4,2,1.48763130000043,1.69596979999915,1,2,1
2,3,0.14,4,1,1.1571780000013,1.36623770000006,2,2,1
2,3,0.07,4,1,1.11124319999908,1.3191896999997,1,1,1
2,3,0.07,4,1,1.49924209999881,1.70779860000039,2,2,1
2,3,0.07,4,1,0.99243209999986,1.20130430000063,1,1,1
2,3,0.14,44,4,NaN,2.01414420000037,0,2,2
2,3,0.07,44,1,1.07531310000013,1.28363999999965,1,1,2
2,3,0.14,44,6,1.74629970000024,1.95514720000028,1,1,1
2,3,0.07,44,6,1.82179410000026,2.0258599000008,1,2,1
2,3,0.07,44,1,0.922123300000749,1.13083630000074,2,2,1
2,3,0.14,44,1,0.6269013000001,0.836296600000423,1,1,1
2,3,0.07,44,2,1.3834982999997,1.59008250000079,2,1,2
2,3,0.14,44,5,1.42846579999969,1.63722310000048,2,2,2
2,3,0.07,44,2,1.23976749999929,1.44872340000074,2,1,1
2,3,0.14,44,2,0.839194500000303,1.04810129999896,1,2,2
2,3,0.07,44,6,1.6753047000002,1.88452580000012,2,2,1
2,3,0.07,44,6,1.93539119999878,2.01416339999923,2,1,1
2,3,0.14,44,6,1.67548299999908,1.88440789999913,2,2,2
2,3,0.14,44,6,1.62872760000027,1.83790840000074,1,2,1
2,3,0.07,44,6,1.67574719999902,1.88456159999987,1,2,2
2,3,0.14,44,1,0.73759980000068,0.942300000000614,1,1,1
2,3,0.14,4,1,0.808268599999792,1.01277649999975,1,1,1
2,3,0.14,4,6,1.7594967999994,1.96700119999878,2,2,2
2,3,0.14,4,2,0.733482400000867,0.942395600000964,1,2,1
2,3,0.14,4,3,-0.00689820000116015,0.800909600000523,1,1,2
2,3,0.07,4,4,NaN,2.01401020000048,0,2,2
2,3,0.14,4,6,1.60508859999936,1.81380460000037,1,1,1
2,3,0.07,4,6,1.69939519999934,1.90792919999876,1,2,1
2,3,0.14,4,1,0.839362899998378,1.0482508999994,2,2,2
2,3,0.07,4,2,1.20408160000079,1.41306140000052,1,2,2
2,3,0.14,4,1,1.27456379999967,1.48385039999994,1,1,2
2,3,0.07,4,2,1.42806970000129,1.63700790000075,1,2,2
2,3,0.14,4,1,0.724826800000301,0.930416900000637,1,1,1
2,3,0.14,4,2,1.251540199999,1.46027130000039,1,2,2
2,3,0.07,4,4,NaN,2.01400959999955,0,1,1
2,3,0.14,4,1,1.06309169999986,1.27201810000042,1,1,1
2,3,0.07,4,6,1.85245829999985,2.01391899999908,1,1,1
2,3,0.07,44,6,1.64005709999947,1.84897420000016,1,1,2
2,3,0.07,44,4,NaN,2.01420529999814,0,2,2
2,3,0.14,44,1,0.786393399997905,0.989487799997733,1,1,2
2,3,0.14,44,6,1.72315050000179,1.93215070000224,1,2,1
2,3,0.14,44,6,1.87574539999696,2.01414479999949,2,2,1
2,3,0.07,44,6,1.69913580000139,1.90808459999971,1,1,1
2,3,0.14,44,5,1.20405599999867,1.41338319999704,2,2,1
2,3,0.14,44,2,0.439194800001133,0.800896400000056,1,2,1
2,3,0.07,44,6,1.84073069999795,2.01398920000065,2,2,1
2,3,0.07,44,4,NaN,2.01429810000263,0,2,2
2,3,0.14,44,4,NaN,2.01356660000238,0,2,2
2,3,0.07,44,2,0.474134699998103,0.812837900000886,2,1,1
2,3,0.07,44,2,1.24243480000223,1.4488351,1,2,2
2,3,0.14,44,4,NaN,2.01409499999863,0,1,2
2,3,0.07,44,1,0.87515120000171,1.08368619999965,2,2,1
2,3,0.07,44,1,1.2048063000002,1.41349229999832,1,1,2
2,3,0.14,4,1,0.780283200001577,0.989288799999485,2,2,1
2,3,0.14,4,2,0.586287199999788,0.824411000001419,1,2,1
2,3,0.07,4,1,0.756775600002584,0.965774600001168,1,1,2
2,3,0.07,4,2,0.544744099999662,0.800798999996914,2,1,1
2,3,0.07,4,1,0.733270100001391,0.942136700003175,2,2,1
2,3,0.07,4,1,0.756399400001101,0.965681099998619,1,1,2
2,3,0.14,4,1,1.4751832999973,1.68427159999919,1,1,1
2,3,0.07,4,6,1.5263343000006,1.73138260000269,1,2,2
2,3,0.07,4,1,1.41678039999897,1.62540209999861,2,2,1
2,3,0.14,4,1,1.39295600000332,1.60167530000035,2,2,2
2,3,0.07,4,1,0.863309000000299,1.07194619999791,2,2,1
2,3,0.14,4,6,1.8172504000031,2.01409580000109,1,1,2
2,3,0.07,4,6,1.55785770000148,1.76687049999964,2,1,2
2,3,0.14,4,6,1.61964299999818,1.82551909999893,2,2,2
2,3,0.14,4,1,1.07511240000167,1.28390470000159,1,1,2
2,3,0.07,4,1,1.18056509999951,1.3897524999993,2,2,2
2,3,0.14,44,1,0.568859899998643,0.80083349999768,1,1,2
2,3,0.14,44,1,1.44049480000103,1.64923809999891,1,1,1
2,3,0.14,44,1,1.38112969999929,1.59002289999989,1,1,1
2,3,0.07,44,1,1.26367100000061,1.47222379999948,1,1,1
2,3,0.07,44,1,1.06332199999815,1.27191980000134,2,2,2
2,3,0.14,44,1,1.09964360000231,1.30741130000024,1,1,2
2,3,0.07,44,6,1.62847770000008,1.8373376999989,1,2,1
2,3,0.14,44,1,1.0296015999993,1.2364748,1,1,1
2,3,0.14,44,1,0.816196199997648,1.02474779999829,1,1,2
2,3,0.07,44,1,0.791810299997451,1.00113749999946,1,1,1
2,3,0.07,44,1,0.804218299999775,1.01279359999899,2,2,2
2,3,0.14,44,4,NaN,2.01357749999806,0,2,2
2,3,0.14,44,1,0.756954899999982,0.966218800000206,2,2,2
2,3,0.07,44,4,NaN,2.02604270000302,0,2,1
2,3,0.14,44,6,1.5578772000008,1.76685790000192,1,1,1
2,3,0.14,44,1,0.674772900001699,0.883544899999833,2,2,1
2,3,0.07,4,1,1.00426710000102,1.21321670000179,1,1,2
2,3,0.14,4,1,0.839409899999737,1.04847299999892,2,2,1
2,3,0.07,4,6,1.61713820000296,1.82553209999969,1,2,2
2,3,0.07,4,6,1.81662519999736,2.01409489999787,2,2,2
2,3,0.07,4,1,0.816126000001532,1.02487890000339,2,2,1
2,3,0.14,4,1,0.910325299999386,1.118862299998,1,1,1
2,3,0.14,4,1,1.0516690000004,1.26046280000082,2,2,2
2,3,0.07,4,1,0.968494000000646,1.17755620000025,2,2,2
2,3,0.14,4,6,1.69870169999922,1.90807569999743,2,2,2
2,3,0.07,4,4,NaN,2.01392929999929,0,1,1
2,3,0.07,4,6,1.54621839999891,1.7550040999995,2,1,1
2,3,0.07,4,1,0.738302000001568,0.942098300001817,1,1,1
2,3,0.14,4,1,1.29889080000066,1.50735650000206,2,2,1
2,3,0.14,4,1,0.839559199997893,1.0481566999988,1,1,1
2,3,0.14,4,1,0.756958700003452,0.965904700002284,2,2,2
2,3,0.14,4,1,0.651069799998368,0.859897899998032,1,1,2
2,3,0.07,44,1,0.745731399998476,0.953957300000184,1,1,2
2,3,0.07,44,6,1.51113489999989,1.71960939999917,2,1,2
2,3,0.14,44,1,1.09848140000031,1.30732270000226,2,2,1
2,3,0.14,44,4,NaN,2.01385569999911,0,2,2
2,3,0.07,44,2,1.47532839999985,1.68415559999994,1,2,1
2,3,0.07,44,2,0.734313500001008,0.942288500002178,2,1,2
2,3,0.14,44,1,0.721813300002395,0.930873000001156,1,1,1
2,3,0.07,44,6,1.5099575000022,1.71934859999965,1,1,2
2,3,0.14,44,1,0.744946399998298,0.953982799997902,1,1,2
2,3,0.14,44,2,1.32187989999875,1.53115350000007,1,2,1
2,3,0.14,44,6,1.71263790000012,1.91968880000059,2,1,2
2,3,0.07,44,1,1.21776300000056,1.42527960000007,2,2,2
2,3,0.07,44,1,1.36930329999814,1.57834209999783,2,2,2
2,3,0.07,44,2,0.769067199998972,0.977608600001986,2,1,1
2,3,0.14,44,1,0.662926400000288,0.871554499997728,1,1,2
2,3,0.07,44,2,0.874496599997656,1.08351019999827,2,1,1
2,4,0.14,4,1,0.662806699998328,0.87172450000071,2,2,2
2,4,0.07,4,1,1.42907439999908,1.63716190000196,1,1,1
2,4,0.07,4,1,1.06328740000026,1.27258299999812,1,1,1
2,4,0.07,4,6,1.78133570000136,1.99035220000223,1,2,2
2,4,0.14,4,1,1.19284580000021,1.40156959999877,1,1,2
2,4,0.14,4,1,0.592030300002079,0.812562900002376,2,2,2
2,4,0.14,4,6,1.91122280000127,2.0139190000009,2,2,2
2,4,0.07,4,1,0.862884099999064,1.07154720000108,1,1,1
2,4,0.07,4,1,1.38138090000211,1.59010470000067,1,1,2
2,4,0.14,4,2,1.35762500000055,1.56666590000168,2,1,1
2,4,0.07,4,2,0.969113499999366,1.17764950000128,1,2,1
2,4,0.07,4,2,0.709786999999778,0.918708400000469,2,1,1
2,4,0.07,4,6,1.82954450000034,2.01413519999915,2,2,1
2,4,0.07,4,2,0.591758099999424,0.800935399998707,1,2,1
2,4,0.14,4,1,1.15773239999908,1.36654829999679,2,2,2
2,4,0.14,4,6,1.5697805000018,1.77848359999916,1,1,1
2,4,0.14,44,1,0.591824300001463,0.800533000001451,1,1,2
2,4,0.14,44,1,1.42832400000043,1.63750670000081,2,2,1
2,4,0.14,44,1,1.39235700000063,1.60177869999825,1,1,1
2,4,0.07,44,1,0.534164199998486,0.812792199998512,1,1,2
2,4,0.07,44,1,1.11011060000237,1.31885590000093,2,2,1
2,4,0.07,44,1,1.21639929999947,1.42518589999963,1,1,2
2,4,0.07,44,1,1.15750430000116,1.36658650000027,1,1,1
2,4,0.14,44,3,0.0386340000004566,0.800422200001776,1,2,1
2,4,0.14,44,1,0.803769699999975,1.01311989999886,2,2,1
2,4,0.14,44,1,1.22832449999987,1.43694299999697,2,2,2
2,4,0.07,44,1,0.945399699998234,1.15419399999882,1,1,2
2,4,0.14,44,4,NaN,2.02566239999942,0,1,2
2,4,0.14,44,1,1.10999169999923,1.3189429999984,1,1,2
2,4,0.14,44,1,0.791875700000674,1.0012487999993,2,2,1
2,4,0.07,44,2,1.08702930000072,1.29542620000211,1,2,2
2,4,0.07,44,2,1.39289030000145,1.60165820000111,1,2,1
2,4,0.14,4,1,0.709800199998426,0.918535499997233,1,1,1
2,4,0.07,4,2,1.18038990000059,1.38944990000164,1,2,2
2,4,0.07,4,1,0.922295900003519,1.13081530000272,2,2,2
2,4,0.07,4,1,0.792363000000478,1.00096699999995,1,1,1
2,4,0.07,4,1,1.27541369999744,1.48359279999931,1,1,2
2,4,0.14,4,1,1.07429419999971,1.28365829999893,1,1,1
2,4,0.14,4,1,0.827520700000605,1.03638570000112,1,1,2
2,4,0.07,4,1,0.816675099998974,1.02467320000142,2,2,2
2,4,0.07,4,1,0.627000600001338,0.83603310000035,1,1,1
2,4,0.07,4,4,NaN,2.01405429999795,0,2,1
2,4,0.14,4,2,1.45170660000076,1.66060210000069,2,1,1
2,4,0.07,4,1,1.24216370000067,1.44866850000108,1,1,2
2,4,0.07,4,6,1.66366850000122,1.87264290000167,1,1,2
2,4,0.07,4,1,0.545098399998096,0.800859799997852,2,2,2
2,4,0.07,4,6,1.62798169999951,1.83715440000014,1,2,1
2,4,0.14,4,1,0.911459699997067,1.11885609999808,2,2,2
2,4,0.14,44,2,0.712099100001069,0.918702399998438,2,1,2
2,4,0.07,44,1,0.909659900000406,1.1187288000001,1,1,1
2,4,0.07,44,4,NaN,2.01404270000057,0,1,2
2,4,0.14,44,1,0.442441600000166,0.812726100000873,1,1,1
2,4,0.07,44,1,0.794785799997044,1.0010657999992,1,1,2
2,4,0.07,44,6,1.52241719999802,1.73139699999956,2,2,1
2,4,0.07,44,1,1.35817219999808,1.56642039999861,1,1,2
2,4,0.07,44,6,1.68688139999722,1.89627429999746,2,1,1
2,4,0.14,44,1,0.82740769999873,1.03643329999977,2,2,1
2,4,0.07,44,2,1.20459140000094,1.41330780000135,1,2,1
2,4,0.07,44,1,1.18121729999984,1.38983759999974,1,1,2
2,4,0.14,44,6,1.61687100000199,1.82557369999995,1,1,1
2,4,0.14,44,1,0.815891100002773,1.02451740000106,1,1,1
2,4,0.07,44,2,0.356267099999968,0.800742899999022,1,2,2
2,4,0.14,44,1,0.745699300001434,0.954012500002136,2,2,1
2,4,0.14,44,1,1.24270249999972,1.448418699998,1,1,2
2,4,0.14,4,1,1.40501760000188,1.61364850000245,2,2,2
2,4,0.07,4,1,0.863577399999485,1.07155939999939,1,1,1
2,4,0.14,4,6,1.62111410000216,1.82524170000033,2,1,2
2,4,0.07,4,4,NaN,2.01399279999896,0,2,1
2,4,0.07,4,2,1.45140209999954,1.66062090000196,2,1,2
2,4,0.07,4,2,1.08668680000119,1.29533830000219,1,2,2
2,4,0.07,4,2,0.521671400001651,0.800956200000655,2,1,2
2,4,0.14,4,1,1.29830089999814,1.50764969999727,2,2,1
2,4,0.14,4,1,1.09870170000067,1.30723450000005,1,1,2
2,4,0.14,4,4,NaN,2.0140513999977,0,2,1
2,4,0.14,4,2,0.768523200000345,0.977209000000585,2,1,1
2,4,0.07,4,1,1.09849039999972,1.30727119999938,2,2,2
2,4,0.14,4,6,1.69941889999973,1.90796829999817,1,1,2
2,4,0.14,4,1,0.890046500000608,1.09563720000006,1,1,2
2,4,0.14,4,1,0.815740899997763,1.02471249999871,1,1,2
2,4,0.14,4,1,1.4280800000015,1.63707150000118,1,1,1
2,4,0.07,44,1,0.968842999998742,1.17793600000005,1,1,1
2,4,0.07,44,1,1.19292219999988,1.40184930000032,2,2,2
2,4,0.14,44,1,1.00917959999788,1.21312240000043,1,1,1
2,4,0.14,44,2,1.08644559999811,1.29584029999751,1,2,2
2,4,0.07,44,2,0.415436899998895,0.800853499997174,1,2,1
2,4,0.14,44,1,0.874470999999176,1.08360249999896,1,1,2
2,4,0.14,44,1,0.19138269999894,0.80090729999938,1,1,1
2,4,0.07,44,2,0.415782500000205,0.812484800000675,2,1,1
2,4,0.14,44,1,0.651108800000657,0.85968629999843,2,2,2
2,4,0.07,44,3,0.0499903000018094,0.800774300001649,1,1,1
2,4,0.07,44,4,NaN,2.01395959999718,0,2,2
2,4,0.14,44,2,0.485817800003133,0.801008700000239,2,1,2
2,4,0.14,44,2,1.00431730000128,1.21307829999932,1,2,2
2,4,0.14,44,3,-0.00661120000222581,0.80119840000043,2,2,2
2,4,0.07,44,3,-0.0059441000012157,0.801240400000097,1,2,1
2,4,0.14,44,1,1.13443019999977,1.34289230000286,1,1,2
2,4,0.14,4,1,0.827972700000828,1.03656179999962,2,2,2
2,4,0.14,4,1,1.02757969999948,1.23675829999775,2,2,1
2,4,0.14,4,2,1.45201380000071,1.66069370000332,1,2,1
2,4,0.14,4,1,1.11220760000288,1.31902940000145,1,1,1
2,4,0.14,4,6,2.00510630000281,2.02572770000188,2,2,1
2,4,0.14,4,1,0.956700200000341,1.16595009999946,1,1,2
2,4,0.07,4,1,1.36962349999885,1.5781594,1,1,2
2,4,0.07,4,1,0.780436000000918,0.989401599999837,2,2,1
2,4,0.07,4,2,1.31051089999892,1.51957499999844,2,1,2
2,4,0.14,4,1,1.23971080000047,1.44891619999908,2,2,1
2,4,0.07,4,1,1.34550570000283,1.55441060000157,1,1,1
2,4,0.14,4,1,1.13440540000011,1.34302430000025,2,2,2
2,4,0.14,4,1,0.909754000000248,1.11842389999947,2,2,1
2,4,0.14,4,1,0.662736599999334,0.871541599997727,2,2,1
2,4,0.07,4,4,NaN,2.01401310000074,0,2,1
2,4,0.07,4,6,1.71076360000006,1.91974960000152,2,2,2
2,4,0.07,44,1,0.744976199999655,0.954036299997824,2,2,1
2,4,0.07,44,2,0.922229199997673,1.130530800001,2,1,2
2,4,0.14,44,1,1.46337910000148,1.67228370000157,1,1,1
2,4,0.07,44,2,1.31381500000134,1.51964200000293,1,2,2
2,4,0.07,44,6,1.69874710000295,1.90773360000094,2,2,2
2,4,0.14,44,1,0.909636800002772,1.11882790000163,1,1,1
2,4,0.14,44,2,1.33410920000097,1.5427860000018,1,2,1
2,4,0.07,44,1,1.05297650000284,1.26021330000003,1,1,1
2,4,0.14,44,5,0.321317699999781,0.800840899999457,2,2,2
2,4,0.07,44,2,0.815639399999782,1.02445150000131,1,2,1
2,4,0.07,44,1,0.921946300000855,1.13061129999915,2,2,2
2,4,0.14,44,1,0.992194300000847,1.2133109000024,2,2,2
2,4,0.07,44,1,1.24736990000019,1.44856209999853,2,2,2
2,4,0.14,44,1,1.49044940000022,1.69616949999909,2,2,2
2,4,0.14,44,6,1.53426690000197,1.74301610000111,1,2,1
2,4,0.07,44,3,-0.0174036999997043,0.800596799999767,2,1,1
2,5,0.14,4,1,0.87494499999957,1.08365970000159,2,2,2
2,5,0.07,4,1,1.20515090000117,1.41349719999926,1,1,2
2,5,0.07,4,1,0.687047600000369,0.895313900000474,2,2,1
2,5,0.07,4,1,0.603807600000437,0.812678700000106,1,1,2
2,5,0.14,4,1,1.34529459999976,1.55465529999856,1,1,1
2,5,0.14,4,1,1.2404334999992,1.44866509999702,1,1,2
2,5,0.07,4,1,1.40461270000014,1.61364419999882,2,2,1
2,5,0.14,4,6,1.67547489999924,1.88461610000013,2,2,2
2,5,0.07,4,2,1.16196000000127,1.36629170000015,2,1,1
2,5,0.07,4,1,1.28682590000244,1.49584180000238,2,2,1
2,5,0.14,4,1,0.968807900000684,1.17784409999877,1,1,1
2,5,0.14,4,4,NaN,2.02620649999881,0,1,1
2,5,0.14,4,2,0.933761699998286,1.14248469999802,2,1,1
2,5,0.14,4,1,1.32249390000288,1.53122730000177,2,2,1
2,5,0.14,4,4,NaN,2.01398479999989,0,2,1
2,5,0.07,4,4,NaN,2.03758799999923,0,2,1
2,5,0.14,44,1,1.22799860000305,1.43688980000297,1,1,1
2,5,0.07,44,1,0.662562400000752,0.871511699999246,1,1,1
2,5,0.14,44,1,0.910512900001777,1.11883850000231,2,2,2
2,5,0.07,44,1,1.11028439999791,1.31915179999851,2,2,2
